date,IWM~open,IWM~high,IWM~low,IWM~close,IWM~volume
20161213,131.74119890398947,132.23931148619027,130.50712498158703,131.0994,32624555.0
20161212,132.14349952502738,132.73740289367922,130.7641110559006,131.0898,34588696.0
20161209,132.57461181404094,132.97693361289856,131.9519709348565,132.4884,34313467.0
20161208,130.51504364676907,132.3925444581281,130.08398478701827,132.2297,49048887.0
20161207,128.92493952906548,130.4480144518028,128.5321969389257,130.1798,31825849.0
20161206,127.89993794486962,129.23143070807637,127.15276934393344,128.9249,27820030.0
20161205,126.39610904994365,127.71802364250846,126.33863450244084,127.5456,27547125.0
20161202,125.42861636363635,125.93630818181816,125.02629454545455,125.3903,24054051.0
20161201,126.6834231121631,126.97079571657633,124.80592209666335,125.4573,39815930.0
20161130,127.32526075526174,127.48810528075374,125.96503001291694,126.0704,32491183.0
20161129,126.9133189928928,127.48806419174355,126.5397346136398,126.693,27993682.0
20161128,128.3310707851583,128.35980805561852,126.58767637723871,126.76009999999998,32505736.0
20161125,128.101111091221,128.45553725665695,127.91910846572685,128.4268,13373383.0
20161123,126.90380447504303,128.02455818304276,126.53979899723117,128.0054,37939230.0
20161122,126.55892195783132,127.30609088855421,126.12786295933732,127.2103,39681546.0
20161121,125.78300644376901,126.44396352583587,125.11247027355626,126.0608,32293090.0
20161118,125.18912729979387,125.57229090006871,124.81353118062447,125.4765,41380592.0
20161117,124.48023196469683,125.32319159631619,124.2886502302379,124.8155,42576893.0
20161116,123.8097064613247,124.5281380268643,123.59896653543308,124.0875,42325510.0
20161115,123.42656375916633,124.42278903126203,122.89971385565418,124.0971,38704481.0
20161114,123.52231827332557,124.77717858304295,122.98588943863722,123.7139,83119421.0
20161111,119.76737185144472,122.34414726758794,119.3075754946608,121.9993,95612752.0
20161110,119.02970197590363,120.12171759036146,117.45873214457832,119.2596,83440705.0
20161109,113.10982836624774,117.65989344703769,113.08109111310591,117.3821,77416809.0
20161108,113.32061288694482,114.43178711305518,112.75544668573352,113.8762,26196823.0
20161107,113.03319220713503,113.81867710213376,112.75367453352452,113.5792,32370934.0
20161104,110.44691999308795,111.9795745636772,110.20341949818558,110.8684,35237242.0
20161103,111.03119691304347,111.34730678260868,110.04455095652173,110.1595,22717468.0
20161102,111.95076006403599,112.07528816199375,110.53305556420906,110.6959,29859889.0
20161101,113.66543282357966,113.70374916702264,111.38561038872277,112.1232,34147171.0
20161031,113.20566916455698,113.64630724050635,112.84156800658228,113.5122,20311801.0
20161028,113.33021452173176,114.01990900618486,112.79378547826823,113.062,35473669.0
20161027,115.06401970260224,115.0831778810409,113.11946459107807,113.3781,29525724.0
20161026,115.05440527854338,115.9069439572371,114.43176467050863,114.6904,24975308.0
20161025,116.68285966261473,116.85480427561399,115.52379012651946,115.8399,16459836.0
20161024,116.90318174655286,117.44918972422849,116.33791980334865,116.7116,15421590.0
20161021,115.19809399520939,116.2613725943669,115.04482861154705,115.974,21093688.0
20161020,116.0410790885825,116.86488070667878,115.34180562205894,116.0315,20485609.0
20161019,116.06976928965348,116.81693789612315,115.42806640571241,116.3763,18477446.0
20161018,116.40507072243345,116.46254524714827,115.5812692015209,115.8878,19158923.0
20161017,115.50459343253803,115.76322869731482,115.10227190955192,115.2268,17119460.0
20161014,116.25185551772813,116.71165191397492,115.33226272523457,115.361,24554561.0
20161013,115.89735359741978,116.29967518193847,115.05439408699966,115.8303,26302531.0
20161012,116.95106538177642,117.44917787254981,116.41731868974,116.7978,20210417.0
20161011,118.82857559616488,118.88605011882325,116.23264298942884,116.8936,31931287.0
20161010,118.36882636363636,119.48958,118.35924727272727,119.0681,21481669.0
20161007,118.81896927460718,119.08718365220221,117.08515490515346,117.6599,28732709.0
20161006,118.54124636569213,118.79509226700048,117.65039093845905,118.6083,18937089.0
20161005,118.48374370310609,119.43207344897137,118.4454273497378,118.7328,24317330.0
20161004,118.79980584368151,119.07759929388848,117.48747126856587,118.0239,26057254.0
20161003,118.61787909061542,118.87172499192377,117.94734274753675,118.6083,18674272.0
20160930,118.22515174301587,119.52790823605186,117.68872259882458,118.9819,31764459.0
20160929,119.37461984372457,119.39377802376688,117.53543455966141,117.6887,26657696.0
20160928,118.73282639557266,119.50873272377287,117.88986643407121,119.4321,19426446.0
20160927,117.98567087206013,118.6657863735553,117.64082357552735,118.5221,16939478.0
20160926,118.58910800941328,118.9435342611377,117.91857185750222,118.0431,20028044.0
20160923,119.93992997355981,120.24751724220816,119.2235,119.2235,26117971.0
20160922,119.14711695306285,120.16922402545744,119.08025013524264,120.0737,36287691.0
20160921,117.09337775984505,118.42116202388638,116.63486233053582,118.3734,30784744.0
20160920,117.6856022922636,117.71425950061399,116.6826,116.6826,16877927.0
20160919,116.8449659737507,118.01991126599819,116.52973674900137,117.1793,22807008.0
20160916,116.03305622845889,116.51067644838339,115.67484106351552,116.4056,31940489.0
20160915,115.27837348410358,116.7160098123566,115.11598266961653,116.5775,30052131.0
20160914,115.36439087893865,116.0330592039801,114.90587545605308,115.202,30545517.0
20160913,116.59665594625976,116.69217999668271,114.51470926729142,115.1829,47536241.0
20160912,115.28791010248902,117.46585719863349,115.1828337074996,117.4372,33408148.0
20160909,118.62175440824744,118.65041162061856,115.78469038350516,115.8229,54239022.0
20160908,119.70118607382551,119.7967101230425,119.18535620805369,119.5579,16265541.0
20160907,118.97519324615263,119.82535721234352,118.90832641735109,119.7967,17830458.0
20160906,119.3285837989813,119.37634580018165,118.42110577617444,119.0508,13710992.0
20160902,118.45937972853585,118.95610481085855,118.09638832222309,118.937,23083322.0
20160901,117.81930480051899,118.09632440804413,116.55838796626664,117.8002,22964707.0
20160831,118.23968233384727,118.34475880061673,117.06473638724336,117.7143,29236343.0
20160830,118.28737599451304,118.61215761316873,117.85751796982167,118.3829,14031348.0
20160829,117.75244675828617,118.61216284559418,117.7237895553759,118.1632,14013850.0
20160826,117.92444380789858,118.84147471964896,116.82591719486429,117.5519,26734376.0
20160825,117.13158408888168,118.15369137134051,117.12203168437271,117.7907,17023195.0
20160824,118.39245889331276,118.68858332656214,117.2748279678232,117.5614,21533373.0
20160823,118.07723712121214,118.88919126370084,118.07723712121214,118.5262,21539440.0
20160822,117.18887028079858,117.81932882648921,116.85453620353839,117.7047,16929728.0
20160819,117.27480920774362,117.56138119407842,116.80674163006346,117.4372,17379463.0
20160818,116.61569363917359,117.46585719863349,116.57748404099563,117.4372,16244574.0
20160817,116.95959603408718,117.01691043920026,115.89927953949525,116.5775,20632642.0
20160816,117.57096333333332,117.60917294117647,116.78766637254903,116.9214,20244282.0
20160815,116.97867452188005,118.14884336304699,116.95001732576985,117.8766,22047954.0
20160812,116.37691352811194,116.97871485391602,116.18586548817414,116.7208,12251154.0
20160811,116.56799038256739,116.92142934381914,116.12380357991317,116.6062,21144639.0
20160810,116.90232820695174,117.11152586896614,115.72738243399415,116.0514,19138052.0
20160809,116.79717601536323,117.14106236005557,116.67299483533546,116.8927,12487734.0
20160808,116.87367645615184,117.35129671138743,116.56799949280106,116.7686,14625743.0
20160805,115.9088692232216,117.09336730989371,115.5554302780049,116.8259,28643444.0
20160804,115.05872354014598,115.76560154280025,114.87722783676178,115.1638,17526744.0
20160803,114.0270404234122,115.10646201743462,113.76912552926525,115.0587,17830311.0
20160802,115.73690354871107,115.78466555908938,113.76910872112487,114.1321,28690965.0
20160801,115.77515721713296,116.25277750268219,115.04917438309812,115.7465,34771679.0
20160729,115.3070136202197,116.31001556124556,114.67655525728917,115.6509,30267873.0
20160728,115.46946202102126,115.80857237027229,115.13512787387238,115.4217,16540120.0
20160727,115.58406636948983,116.03064117137195,114.96316022783554,115.7178,21064730.0
20160726,114.8198559602649,115.55539081125828,114.55238874172186,115.393,19551145.0
20160725,114.77213317251706,115.06825769422724,114.39958941939778,114.839,13694585.0
20160722,114.22760317275747,115.24971000830566,114.00789796511627,115.0109,17796052.0
20160721,114.63842028282153,115.1972360137227,113.9124374529328,114.1608,19018735.0
20160720,114.19892288474351,115.04908634243839,113.61622658227849,114.7052,22390481.0
20160719,114.39961066219615,114.60021118189438,113.60676098910311,113.9602,19734076.0
20160718,114.17986112593827,114.96315809007504,113.98881308590491,114.5333,17422363.0
20160715,114.52379571428571,114.66708180451127,113.94109894736842,114.3423,23857289.0
20160714,114.91537320934907,114.97268760995225,113.9601331992963,114.027,19345447.0
20160713,114.94405947169811,115.00137388679245,113.62582792452831,113.9124,28050156.0
20160712,113.673626795857,115.0300683929168,113.51123590043434,114.3614,44153034.0
20160711,112.29806057220246,113.12911971389876,112.21208893685457,112.8521,26987339.0
20160708,110.09143013100436,111.84907205240174,109.99590611353712,111.5625,37964832.0
20160707,109.10757164636819,109.84310684307368,108.33382682905459,109.0216,20780605.0
20160706,107.5027258056019,108.90692881727983,107.28302057248222,108.7923,24678267.0
20160705,109.27628422904388,109.50429942826986,107.41891041868237,108.0127,29347243.0
20160701,109.3048781956842,110.15993591299073,109.06736216309905,109.6279,24401900.0
20160630,107.47118190989737,109.27630253957209,106.94864699078099,109.2383,42973797.0
20160629,106.12212473423105,107.40471084337351,105.96061389085756,107.2432,34031605.0
20160628,104.17445433541724,105.34303234574612,104.0984492615747,104.8585,42040579.0
20160627,105.52355109025669,105.52355109025669,102.78736825834943,103.2624,59524205.0
20160624,106.35016097734339,108.34054499777876,105.9321328298534,106.9297,74945393.0
20160623,110.03633665468243,111.07190570107859,109.95083095360386,110.9864,30240296.0
20160622,109.54234266771351,110.09337960394312,108.77279108435836,108.9058,27226146.0
20160621,109.58031649287452,109.64682093326381,108.62075242440041,109.3333,34706778.0
20160620,110.01733165654812,110.63487281006071,109.5423,109.5423,28219801.0
20160617,108.69682240049097,109.18135504120639,108.00327567946695,108.3643,30096390.0
20160616,108.04124710606723,108.8678025491052,107.25269421213444,108.8298,36306581.0
20160615,109.15282102828212,109.78936372206704,108.74429362779328,108.8393,24197681.0
20160614,108.6777942610063,109.36184017295598,107.9937483490566,108.7633,34267576.0
20160613,109.87485340998172,110.37838710913685,108.86778601167147,109.0768,36400315.0
20160610,110.75843251486172,111.04345164125097,109.91287577324029,110.2739,32686798.0
20160609,112.0505172091442,112.0505172091442,111.43297577972295,111.794,23440747.0
20160608,111.78445123701763,112.71551329899518,111.77485559739931,112.516,27999930.0
20160607,111.43298277475331,112.08852679482817,111.11946172167403,111.6895,21038458.0
20160606,110.28342706022863,111.70852303361202,110.21692258147075,111.3665,26946041.0
20160603,110.65393190480297,110.65393190480297,109.25733810468225,110.1789,28733150.0
20160602,109.72282515642411,110.8439,109.608817545213,110.8439,23303289.0
20160601,108.8868252202453,110.15991086543445,108.70631307652445,109.9984,26806050.0
20160531,109.08628857391304,109.77033427826088,108.78226826086957,109.2573,32764366.0
20160527,107.88923375218151,108.8773,107.84173056719024,108.8773,21265095.0
20160526,108.08871903586851,108.3214845818278,107.59468604036309,107.8037,15157174.0
20160525,107.64218098591549,108.21221901408451,107.43316704225352,107.9272,26486474.0
20160524,105.75159608641758,107.56621785018594,105.713593536391,107.3002,41124267.0
20160523,105.23860705765408,105.82764683715887,104.98208973432135,105.1341,23721741.0
20160520,103.83250387219063,105.2576,103.77550002707825,105.2576,37404518.0
20160519,103.5949554219632,104.28850198705888,102.59738844477077,103.5142,36849284.0
20160518,103.37643435906773,105.13500232155863,103.35743308448653,104.355,35967936.0
20160517,105.34310313901345,105.85613773222293,103.33846796925047,103.8135,46676264.0
20160516,104.43102901918401,105.95113133387372,104.38352582184996,105.4856,27337046.0
20160513,104.56402681503101,105.40008299890552,103.89898212331266,104.165,24510250.0
20160512,105.63759225266104,105.92261138815701,104.0300843284637,104.8593,34802970.0
20160511,106.50217294520547,106.66368382299927,105.33359424116799,105.4191,23604637.0
20160510,106.08415578104139,106.78720320427237,105.5236179706275,106.7397,18635261.0
20160509,105.38108021217298,106.30254712253888,105.10081138182144,105.6756,23426969.0
20160506,104.31702894238572,105.39060128031738,104.07001229825987,105.3716,25497420.0
20160505,105.59955650281154,105.77056793034646,104.60198984219119,104.754,26249158.0
20160504,105.44761859981932,106.39768273712737,104.85857883468834,105.1721,30767164.0
20160503,106.92965915606521,106.93915979215194,105.39055611001612,106.0461,37929639.0
20160502,107.19565875925272,107.84170190341911,106.57336720126894,107.8132,21880990.0
20160429,107.3667339260313,107.7942627311522,106.14115135135135,106.8632,33284537.0
20160428,108.56374884581497,109.25729515418502,107.53768033480175,107.8322,26126474.0
20160427,108.76327901750719,109.30481525999478,108.21224213918649,109.0768,24360273.0
20160426,107.99375278384757,108.81080765667336,107.51872088104187,108.6968,30564079.0
20160425,108.11723177405119,108.22173876434246,107.17666886142985,107.6422,16369582.0
20160422,107.33822771010428,108.48780511786872,107.33347739023748,108.4118,29094547.0
20160421,107.80373058677759,108.23125926188159,107.0341789715904,107.3477,20535667.0
20160420,107.72768922155689,108.50674121169426,107.32866259246214,107.8892,21422528.0
20160419,107.84170761971956,108.42599667078225,107.25266825116853,107.7277,23228123.0
20160418,106.38811611650486,107.72770571932922,106.2836091262136,107.6422,19428332.0
20160415,106.31216478434861,107.00571152512227,106.27416222321031,106.8347,21176072.0
20160414,106.65410569671036,107.07213354729429,106.2930816439333,106.5686,25538576.0
20160413,105.05808909268987,106.81570769299262,104.99158460511086,106.7017,40534712.0
20160412,103.35742677824268,104.67801528106241,103.01540385664909,104.45,25058742.0
20160411,104.25996153351107,105.02951291716465,103.31939873126781,103.3384,25842078.0
20160408,104.13653207771974,104.57356158922188,103.20546920538905,103.6615,26151735.0
20160407,103.90844380750828,104.39297618697091,102.73036508097165,103.2529,33298409.0
20160406,103.49042121267132,104.76350635381681,103.16264929200325,104.6685,28157751.0
20160405,103.90842723517532,104.36920795391958,103.4048936662383,103.4999,32515822.0
20160404,105.37154573917778,105.76107178509845,104.60199428260277,104.6875,21529429.0
20160401,104.1365035187185,105.66610638948885,104.01299521238302,105.5711,29981404.0
20160331,104.96299050890356,105.61853416794722,104.82998165054688,105.1055,28555881.0
20160330,105.35253616751271,105.57105076142133,104.55448286802032,104.811,35683503.0
20160329,101.69479249388088,104.83000190372587,101.4382753603481,104.8015,46761082.0
20160328,102.06530633560048,102.39782851020217,101.22925058231621,101.9703,21096397.0
20160324,100.9347391044776,101.86580126865671,100.4597073880597,101.8468,30924321.0
20160323,103.11990561377247,103.16740879491019,101.46679491017964,101.5428,39243307.0
20160322,103.033045632668,103.8949694378319,102.7394232375023,103.4498,23602060.0
20160321,103.65814518518519,104.13172954732511,103.31716444444444,103.5729,29903737.0
20160318,103.0235779947085,104.14123747833227,102.95727616093423,103.8192,36512573.0
20160317,101.09137834852253,103.33616956641812,100.712510632422,102.891,41713024.0
20160316,100.14416719319563,101.65963742405833,100.14416719319563,101.3376,37952235.0
20160315,101.54595361445784,101.61225542168675,100.42829457831327,100.6272,34258414.0
20160314,102.17114154002967,102.61631106375094,101.72597201630839,102.2185,24451576.0
20160311,101.14813454244332,102.60677418281564,101.02500262474953,102.4844,33641708.0
20160310,101.44178759558197,101.81118346077598,99.27277084867364,100.3336,48532279.0
20160309,100.98720949438203,101.35186974250936,100.46626628277153,101.1577,25627172.0
20160308,102.5689534914361,102.5689534914361,100.53253969508752,100.6462,46193930.0
20160307,101.54601342465551,103.23197465864382,101.54601342465551,103.1365,38739949.0
20160304,101.41334041960637,102.59730115113256,101.03447298551801,102.029,38180879.0
20160303,100.44725763091571,101.48914337720528,100.3241256790815,101.4702,28216300.0
20160302,99.25382457027301,100.48514408493429,99.06439079878666,100.4196,24937069.0
20160301,98.14563710691824,99.3959,97.62469423480084,99.3959,36422727.0
20160229,97.68156771147667,98.53402006229922,97.29322830721307,97.3027,32014358.0
20160226,97.61526799108441,98.0036074038182,97.27428704331815,97.7384,27474747.0
20160225,96.41232331772967,97.17953013458161,96.03345575385215,97.1227,22612577.0
20160224,94.35693451431946,96.43975823442575,93.74127493356953,96.2418,36909566.0
20160223,95.89140147058824,96.12819375,95.23785477941176,95.3231,29857092.0
20160222,95.9861510288471,96.62075455350991,95.89143408486758,96.204,28867445.0
20160219,94.30011982080637,95.24728856147337,93.87389388750623,95.1431,32424829.0
20160218,95.1999144072036,95.31831048024011,94.28116088044023,94.6695,35043592.0
20160217,94.30963451160011,95.74933165388828,94.2717477446978,95.1242,40940444.0
20160216,92.62368546723302,93.86438252821601,92.0837989684466,93.6561,38882093.0
20160212,90.60623238430479,91.67653389584844,90.16106272906097,91.4871,40097274.0
20160211,89.10966768366018,90.35993087820133,88.69291328547979,89.7814,57923232.0
20160210,91.3544447459042,92.74678309506417,90.62038881352395,90.7672,42756146.0
20160209,90.10414046773857,91.99847749008144,89.99995193150971,90.7198,55857232.0
20160208,91.88485797988177,91.88485797988177,89.92421829306231,91.3355,61107710.0
20160205,95.04846159730721,95.13370685434516,92.78472643818849,92.8605,53366634.0
20160204,94.71686507936508,96.58278732142857,94.68845001984127,95.4746,51188412.0
20160203,95.7208595956578,95.73033128174484,92.9551272582412,95.1052,55262501.0
20160202,95.9766273733546,96.10923102313522,94.49904384722775,94.9821,39692710.0
20160201,96.74389068201776,97.64370168796957,95.90090984486292,97.0754,33615712.0
20160129,94.75476709401711,97.53944337606839,94.6789935897436,97.5205,42245331.0
20160128,95.23786553315277,95.61673322299129,93.97339461831679,94.4233,41951147.0
20160127,95.27570853475079,96.2228773242403,93.82654028683181,94.4422,47973897.0
20160126,94.2622727596439,96.04295074183976,93.94023525222552,95.7588,33349614.0
20160125,95.41785035564747,95.73988796852142,93.62770009584825,93.8787,35019608.0
20160122,95.33253847292099,96.24182050902634,94.8400107033639,96.0145,46056677.0
20160121,94.08232432541686,95.57885178372914,93.18251351187466,93.7224,65798203.0
20160120,92.2826546279492,95.02470825771326,90.03786460980037,93.9402,94385846.0
20160119,95.73038911612838,95.8521003558773,92.57631574364686,93.5519,51391062.0
20160115,93.84554382740711,94.99161879744308,92.35848787455055,94.8306,85759237.0
20160114,95.53147611280339,97.28373896040091,93.94970370443157,96.3934,69373353.0
20160113,98.42030571827058,98.90336178521619,94.3853668061367,95.0768,70591573.0
20160112,98.71395620480186,99.44327635714974,96.55441081862888,98.2309,53702941.0
20160111,98.70450708897484,99.24439355899418,96.9048855222437,97.9373,47144827.0
20160108,100.27678136735678,100.86402614347617,98.18353789118922,98.3635,60299290.0
20160107,101.08192796441752,101.82072016655626,99.91690949181412,100.0874,52481988.0
20160106,102.95723192410428,103.80968370636457,102.29421387123516,102.8341,35569158.0
20160105,104.57694706575963,104.73322997732426,103.76238158730158,104.4254,28253333.0
20160104,104.76640160894463,104.97477886555767,103.3172325061358,104.1981,66665883.0
20151231,107.56053908719586,107.94887847629194,106.56601138341324,106.6702,39517671.0
20151230,108.971841108383,109.25599193265519,107.97731322343036,108.0152,21273192.0
20151229,108.431938125,109.19914523437501,108.03886287760416,109.1139,22841477.0
20151228,107.95837169430553,108.04361694305518,106.98752302798982,107.9489,22125532.0
20151224,108.39406983406114,109.07603182532752,108.11939069868997,108.4509,13370511.0
20151223,107.4362468722774,108.41705530580239,107.25234529099144,108.2473,29609692.0
20151222,106.22910955447729,107.05902447287164,105.42748719011911,106.8987,28108666.0
20151221,105.7858372596154,106.21965633012822,105.15397035256412,105.9273,26479327.0
20151218,106.24794013275923,106.46484965016145,105.09737660566915,105.1351,49876639.0
20151217,108.3699452080205,108.39823777051497,106.54045380858582,106.7667,41318043.0
20151216,107.0307002359521,108.11996324390455,106.40826423140783,107.9172,44560568.0
20151215,105.37087678999202,106.53087122704285,105.24827575192974,106.2951,48273941.0
20151214,105.50294477544774,105.98391824318242,104.00343925839258,104.7862,53400352.0
20151211,106.8232963005987,106.88931228665894,105.1823275042445,105.5407,52605308.0
20151210,107.40794159531714,108.53021265070767,107.18160121439806,107.9455,31278835.0
20151209,108.48303044354839,109.55814697580645,107.13441935483871,107.5871,41980377.0
20151208,108.41703520845974,109.4025588844587,107.9454927797521,108.8037,30945962.0
20151207,110.9445286785622,110.97282123092837,108.93943549237136,109.4073,29621390.0
20151204,109.96375921209032,111.21806281202241,109.71855700458481,111.0766,32669866.0
20151203,112.16108783018869,112.65149198113208,109.52988094339624,109.9637,39485407.0
20151202,112.91558623102868,113.20794263069142,111.70843722596966,111.8499,22238250.0
20151201,112.80243610809909,113.08536170656436,112.13284552506465,113.0665,27899883.0
20151130,113.18903801847188,113.23619225860621,112.27424575986566,112.3214,30165410.0
20151127,112.48172033104831,113.07586373516135,112.1139172713593,112.8118,14129309.0
20151125,111.56701560795501,112.52896282621464,111.38782936141646,112.3875,20772630.0
20151124,110.22777356448204,111.68012444820296,109.9259863678647,111.5198,24994483.0
20151123,110.06750189965072,111.18034272084503,110.03920933640003,110.7088,22716394.0
20151120,109.85058183374711,110.6804969437548,109.75627329851895,110.1618,31697746.0
20151119,109.81287247975185,110.0109204290884,109.15271264863001,109.4545,25512498.0
20151118,108.38880169884172,110.01090853710855,108.0021366966967,109.9166,35554327.0
20151117,108.59626603263241,109.53935127824798,107.93610636070152,108.087,34441040.0
20151116,107.47393762711864,108.53962338983052,106.90808677966102,108.5019,28979093.0
20151113,107.92664143070044,108.7754178837556,107.19103517138599,107.5777,43882996.0
20151112,109.70911196692775,109.86000561357702,108.20017550043515,108.3605,39916109.0
20151111,111.57640968072391,111.60470223663992,110.41641488816799,110.473,22037623.0
20151110,110.64277742235763,111.4444,110.30326668359143,111.4444,21892226.0
20151109,112.29315651841793,112.5006352656595,110.59560313189611,111.1143,32983110.0
20151106,111.2934670860594,112.56663190739809,110.61444584801208,112.4346,35141285.0
20151105,111.51036810272005,111.84987869572562,110.42582037506335,111.6424,27141341.0
20151104,111.89701052498098,112.22709020204582,110.9916491250317,111.5575,25695977.0
20151103,110.8973554626109,112.25530343548796,110.70873847908746,111.6141,28626346.0
20151102,108.87913589264481,111.35105536504162,108.85084334975369,111.0388,33836894.0
20151030,108.98287865441304,109.42612850702271,108.5301979538755,108.7754,28018673.0
20151029,110.0957842582204,110.4472721697592,108.98294354017433,109.2753,27251998.0
20151028,107.64370708674862,110.47296169740436,107.43622841530053,110.4541,65529933.0
20151027,108.0681373374341,108.33220120386643,106.66294033391914,107.3231,38189196.0
20151026,109.02066608725882,109.27529913088823,108.38879890491917,108.5114,19783305.0
20151023,109.06778299525249,109.44501700474751,108.2001447734139,109.2564,40172530.0
20151022,107.898343680265,108.8508594316597,107.25704594665272,108.1907,36882595.0
20151021,109.32238649314105,109.37897157931764,107.18158406612734,107.2476,34060342.0
20151020,109.00180853827503,109.68083001385521,108.48311157776239,108.9075,20531392.0
20151019,108.36051677620202,109.59595869941197,108.12474541681081,109.0584,24949454.0
20151016,109.20927239646507,109.20927239646507,107.91724559868307,108.8509,33685613.0
20151015,106.74775838885525,108.9923,106.24792349225578,108.9923,42503375.0
20151014,107.54940940905466,108.21899973420749,106.29510640559936,106.446,39987423.0
20151013,108.55855560136855,109.68082717782262,107.44571487849812,107.5023,37445271.0
20151012,109.19977863632433,109.38830126996628,108.52075764471749,108.9923,22984026.0
20151009,109.13383829272507,109.52993414549853,108.82733554950752,109.1527,26497160.0
20151008,107.87011344472339,109.16214050731537,107.46458670244999,108.9358,43072218.0
20151007,106.66294234800837,107.98326170510131,106.21969227812717,107.9644,36371014.0
20151006,106.76662099742198,107.20421230687172,105.41800984976442,106.0876,34140043.0
20151005,105.30483368941468,106.99295523969278,105.1916635296195,106.8232,45220492.0
20151002,101.83432459549853,104.3335,101.02327144535842,104.3335,58019232.0
20151001,103.14521061370517,103.43756697550684,101.31562563984956,102.8057,44985931.0
20150930,102.30587868131869,103.2018095879121,101.76832013736264,102.9849,50834522.0
20150929,102.08892099879102,102.8999738584581,100.90063425090672,101.4099,49980722.0
20150928,104.72958361034165,104.82389210526317,101.74000432132964,102.1361,56765262.0
20150925,107.34190333871835,107.4267809639203,104.61638848501167,105.0785,43750267.0
20150924,106.06194650710943,106.65436628102093,105.19682556742913,106.4757,39810257.0
20150923,107.21860948686297,107.59474914477164,106.32527779932991,106.6544,25506813.0
20150922,107.6229407964135,107.88623851090014,106.30645222398032,106.9741,35786940.0
20150921,109.58825935416846,110.30292450870053,108.21534997835684,108.6197,33021745.0
20150918,108.85481396474248,109.8703910127895,108.51628828206015,108.8172,42736050.0
20150917,109.94555360490881,111.79804026759842,109.719869950571,110.3405,50405392.0
20150916,109.03345459209852,110.03962791174962,108.8829987685993,109.9644,27127827.0
20150915,108.00842366741419,109.2590871140245,107.88617836812145,109.024,26745295.0
20150914,108.62910353249019,108.6479105102486,107.60412324465766,107.811,22365778.0
20150911,107.35024400069454,108.32820698037852,106.8800694912311,108.3094,27949443.0
20150910,106.96468946266573,108.40342330774598,106.9411807397069,107.8016,29877872.0
20150909,109.24031494917631,109.47070039432177,107.20916163687347,107.3126,40963018.0
20150908,107.72638932871372,108.6761418882633,107.30323224772627,108.5633,29916293.0
20150904,105.81748131478692,106.91768973154957,105.5823940462479,106.1372,31154598.0
20150903,107.27502217532752,108.26238870131012,106.77663716697441,106.9459,33334527.0
20150902,106.644925739619,107.17152091124572,105.38956046440173,107.1151,26865761.0
20150901,106.36282171581769,107.31257372654154,104.94289544235923,105.225,45129150.0
20150831,108.23416510416666,109.06167218750001,107.91444645833333,108.3282,29250929.0
20150828,107.52885733437121,108.79832788444907,107.39720853658537,108.7231,41601408.0
20150827,106.569695737619,108.25291955629314,105.65755769062801,107.6605,49533703.0
20150826,105.15917347083925,105.96787318634422,102.89293357041251,105.7704,51605349.0
20150825,107.24682236302307,107.29383982131462,103.02465460844198,103.1469,59240249.0
20150824,102.97754126108197,108.06369709317894,101.80210589831735,103.9461,83809198.0
20150821,108.26233486047119,109.70106822568026,107.54766992089021,108.1683,79168349.0
20150820,111.28088021307673,111.5347743964258,109.4472,109.4472,51879763.0
20150819,112.74777070597104,113.31197973369066,111.65696658571309,112.287,45178762.0
20150818,114.21477913144373,114.21477913144373,113.33085115199736,113.4625,26360378.0
20150817,112.87004224286771,114.42161742991038,112.4656923456384,114.3746,22328153.0
20150814,112.3622964107677,113.30264536390828,111.92033240279163,113.1804,21091502.0
20150813,112.9358778325947,113.39664869136216,112.26823026172757,112.4563,35698295.0
20150812,112.43745368780732,113.16152192682725,110.92819456621386,112.8324,46500071.0
20150811,113.2931906172018,113.86680321909832,112.51270133921145,113.0487,33383754.0
20150810,113.15217558139534,114.27119069767441,113.13336860465117,114.0267,28798903.0
20150807,112.97349065732399,113.25559526192859,111.96731756756756,112.729,42261408.0
20150806,115.16452091308311,115.34318719032233,112.63498256690697,113.4907,42225320.0
20150805,115.27738725682524,116.16131534248814,114.63794991826057,115.0423,25673532.0
20150804,115.08931517286581,115.62531410781583,114.35584294609208,114.779,21728894.0
20150803,115.69113731916633,115.81338268900694,114.21008764609726,115.0517,34033236.0
20150731,115.14572206408589,116.29294771470397,114.92944181847756,115.6253,31812747.0
20150730,114.37457008749692,115.13625225284159,113.79155410908496,114.9952,29383880.0
20150729,114.12069785140233,115.03283592750533,113.753961923897,114.6661,32411277.0
20150728,113.70696289473686,114.54387322368423,112.22027162500001,114.3464,53474775.0
20150727,113.90439507340133,114.08306125901964,113.09569549639212,113.3778,35627207.0
20150724,116.11426260898175,116.33054281954269,114.24296861325877,114.3276,39533027.0
20150723,117.53419528202639,117.91033479809016,115.94500582665695,116.1989,39712139.0
20150722,116.67849642256903,117.62824885154062,116.49042663465386,117.4966,20654239.0
20150721,117.60940220098,118.2958566953169,116.70666752349587,117.064,28118741.0
20150720,118.27704400383755,118.3522718899904,117.31788845538856,117.6188,23271055.0
20150717,118.77549199268448,118.84131642811704,117.88216036895673,118.2583,24739898.0
20150716,118.58733033014013,119.17974979019871,118.45568156123822,118.7754,33568440.0
20150715,118.77546162790698,118.93532093023256,117.79749883720929,118.0702,22238319.0
20150714,117.97613160104571,118.95409411391904,117.91971068684148,118.7002,21009543.0
